tower_item_id,item_type,item_id,title,location,latitude,longitude,price,normalized_features,star_rating,property_type,difficulty_level,tour_type,attraction_type,amenities_json,categories_json,cuisines_json,diets_json,suitable_for_json
216,tour,89,Tour Mỹ Sơn – Làng Quê Quảng Nam 1 Ngày,Quảng Nam,15.77190000,108.11300000,88000.00,"[""culture"", ""historical"", ""pickup"", ""meals"", ""transport"", ""entrance_fees""]",,,easy,group,,,"[""culture"", ""historical""]",,,
217,tour,90,Tour Đảo Lý Sơn 2 Ngày 1 Đêm,Quảng Ngãi,15.38160000,109.10960000,230000.00,"[""beach"", ""island"", ""nature"", ""pickup"", ""boat_transfer"", ""hotel"", ""meals"", ""transport"", ""guide""]",,,moderate,group,,,"[""beach"", ""island"", ""nature""]",,,
218,tour,91,Tour Núi Thiên Ấn – Sông Trà 1 Ngày,Quảng Ngãi,15.12140000,108.80480000,80000.00,"[""nature"", ""city"", ""pickup"", ""meals"", ""transport""]",,,easy,group,,,"[""nature"", ""city""]",,,
219,tour,92,Tour Vịnh Hạ Long – Hang Sửng Sốt 1 Ngày,Quảng Ninh,20.91005100,107.18390200,180000.00,"[""nature"", ""adventure"", ""sea"", ""photography"", ""pickup"", ""professional_guide"", ""hotel"", ""meals"", ""transport"", ""guide"", ""entrance_fees""]",,,easy,group,,,"[""nature"", ""adventure"", ""sea"", ""photography""]",,,
220,tour,93,Tour Yên Tử – Chùa Đồng 2 Ngày 1 Đêm,Quảng Ninh,21.08409500,106.71647500,230000.00,"[""culture"", ""religious"", ""mountain"", ""pickup"", ""professional_guide"", ""hotel"", ""meals"", ""transport"", ""guide""]",,,moderate,group,,,"[""culture"", ""religious"", ""mountain""]",,,
221,tour,94,Tour Thành Cổ Quảng Trị – Sông Thạch Hãn 1 Ngày,Quảng Trị,16.74698000,107.18594000,95000.00,"[""historical"", ""culture"", ""professional_guide"", ""transport"", ""guide"", ""entrance_fees""]",,,easy,group,,,"[""historical"", ""culture""]",,,
222,tour,95,Tour Địa Đạo Vịnh Mốc – Cửa Tùng 2 Ngày,Quảng Trị,17.08861100,107.06527800,210000.00,"[""historical"", ""beach"", ""pickup"", ""professional_guide"", ""hotel"", ""meals"", ""transport"", ""guide""]",,,moderate,group,,,"[""historical"", ""beach""]",,,
223,tour,96,Tour Chùa Dơi – Chùa Đất Sét 1 Ngày,Sóc Trăng,9.60330000,105.97390000,80000.00,"[""culture"", ""religious"", ""professional_guide"", ""transport"", ""guide""]",,,easy,group,,,"[""culture"", ""religious""]",,,
224,tour,97,Tour Cồn Mỹ Phước – Ẩm Thực Sóc Trăng 2 Ngày,Sóc Trăng,9.82000000,105.94000000,195000.00,"[""food"", ""nature"", ""pickup"", ""professional_guide"", ""hotel"", ""meals"", ""transport"", ""guide""]",,,easy,group,,,"[""food"", ""nature""]",,,
225,tour,98,Tour Mộc Châu – Thác Dải Yếm – Đồi Chè Trái Tim 2 Ngày,Sơn La,21.31690000,103.90010000,180000.00,"[""nature"", ""mountain"", ""culture"", ""pickup"", ""guide"", ""hotel"", ""meals"", ""transport"", ""guide""]",,,moderate,group,,,"[""nature"", ""mountain"", ""culture""]",,,
226,tour,99,Tour Sơn La – Nhà Tù Sơn La – Suối Nước Nóng 1 Ngày,Sơn La,21.32560000,103.91880000,120000.00,"[""historical"", ""relax"", ""pickup"", ""transport"", ""guide""]",,,easy,group,,,"[""historical"", ""relax""]",,,
227,tour,100,Tour Núi Bà Đen – Tòa Thánh Cao Đài 1 Ngày,Tây Ninh,11.37630000,106.16200000,150000.00,"[""religious"", ""nature"", ""pickup"", ""transport"", ""guide""]",,,moderate,group,,,"[""religious"", ""nature""]",,,
228,tour,101,Tour Hồ Dầu Tiếng – Vườn Trái Cây Tây Ninh 2 Ngày,Tây Ninh,11.40250000,106.35090000,210000.00,"[""nature"", ""food"", ""pickup"", ""hotel"", ""meals"", ""transport""]",,,easy,group,,,"[""nature"", ""food""]",,,
229,tour,102,Tour Biển Đồng Châu – Làng Nghề Thái Bình 1 Ngày,Thái Bình,20.37740000,106.55220000,90000.00,"[""beach"", ""culture"", ""pickup"", ""transport"", ""guide""]",,,easy,group,,,"[""beach"", ""culture""]",,,
230,tour,103,Tour Thái Bình – Chùa Keo – Sinh Thái Đồng Quê 2 Ngày,Thái Bình,20.45120000,106.36070000,160000.00,"[""historical"", ""culture"", ""nature"", ""pickup"", ""hotel"", ""meals"", ""transport"", ""guide""]",,,easy,group,,,"[""historical"", ""culture"", ""nature""]",,,
231,tour,104,Tour Hồ Núi Cốc – ATK Định Hóa 2 Ngày,Thái Nguyên,21.60080000,105.84310000,185000.00,"[""culture"", ""nature"", ""historical"", ""pickup"", ""professional_guide"", ""hotel"", ""meals"", ""transport"", ""guide""]",,,easy,group,,,"[""culture"", ""nature"", ""historical""]",,,
232,tour,105,Tour Thái Nguyên – Đồi Chè Tân Cương 1 Ngày,Thái Nguyên,21.55890000,105.76430000,95000.00,"[""culture"", ""nature"", ""pickup"", ""hotel"", ""meals"", ""transport"", ""guide""]",,,easy,group,,,"[""culture"", ""nature""]",,,
233,tour,106,Tour Thành Nhà Hồ – Suối Cá Cẩm Lương 2 Ngày,Thanh Hóa,20.07850000,105.60420000,210000.00,"[""culture"", ""historical"", ""nature"", ""pickup"", ""professional_guide"", ""hotel"", ""meals"", ""transport"", ""guide""]",,,moderate,group,,,"[""culture"", ""historical"", ""nature""]",,,
234,tour,107,Tour Biển Sầm Sơn 1 Ngày,Thanh Hóa,19.74890000,105.90250000,88000.00,"[""beach"", ""nature"", ""pickup"", ""hotel"", ""meals"", ""transport"", ""guide""]",,,easy,group,,,"[""beach"", ""nature""]",,,
235,tour,108,Tour Đại Nội – Chùa Thiên Mụ 1 Ngày,Thừa Thiên Huế,16.46370000,107.59090000,120000.00,"[""culture"", ""historical"", ""pickup"", ""professional_guide"", ""hotel"", ""meals"", ""transport"", ""guide""]",,,easy,group,,,"[""culture"", ""historical""]",,,
236,tour,109,Tour Huế – Lăng Khải Định – Lăng Minh Mạng 2 Ngày,Thừa Thiên Huế,16.40800000,107.56230000,230000.00,"[""culture"", ""historical"", ""pickup"", ""professional_guide"", ""hotel"", ""meals"", ""transport"", ""guide""]",,,moderate,group,,,"[""culture"", ""historical""]",,,
237,tour,110,Tour Mỹ Tho – Cồn Thới Sơn 1 Ngày,Tiền Giang,10.36054600,106.36598600,180000.00,"[""culture"", ""food"", ""nature"", ""river"", ""pickup"", ""professional_guide"", ""boat_trip"", ""wifi_on_board"", ""hotel"", ""breakfast"", ""meals"", ""lunch"", ""dinner"", ""entrance_fees"", ""activities""]",,,easy,group,,,"[""culture"", ""food"", ""nature"", ""river""]",,,
238,tour,111,Tour Tiền Giang – Chợ Nổi Cái Bè 2 Ngày,Tiền Giang,10.40322100,105.94611000,240000.00,"[""culture"", ""food"", ""nature"", ""river"", ""pickup"", ""professional_guide"", ""boat_trip"", ""hotel"", ""breakfast"", ""meals"", ""lunch"", ""dinner"", ""entrance_fees"", ""activities""]",,,moderate,group,,,"[""culture"", ""food"", ""nature"", ""river""]",,,
239,tour,112,Tour Ao Bà Om – Chùa Âng 1 Ngày,Trà Vinh,9.94774000,106.34252000,150000.00,"[""culture"", ""historical"", ""religious"", ""pickup"", ""professional_guide"", ""hotel"", ""breakfast"", ""meals"", ""lunch"", ""dinner"", ""entrance_fees"", ""activities""]",,,easy,group,,,"[""culture"", ""historical"", ""religious""]",,,
240,tour,113,Tour Trà Vinh – Làng Văn Hóa Khmer 2 Ngày,Trà Vinh,9.86743000,106.06482000,220000.00,"[""culture"", ""food"", ""historical"", ""pickup"", ""professional_guide"", ""hotel"", ""breakfast"", ""meals"", ""lunch"", ""dinner"", ""entrance_fees"", ""activities""]",,,moderate,group,,,"[""culture"", ""food"", ""historical""]",,,
241,tour,114,Tour Na Hang – Lâm Bình 2 Ngày,Tuyên Quang,22.48552000,105.36298000,200000.00,"[""nature"", ""mountain"", ""adventure"", ""pickup"", ""professional_guide"", ""boat_trip"", ""hotel"", ""breakfast"", ""meals"", ""lunch"", ""dinner"", ""entrance_fees"", ""activities""]",,,moderate,group,,,"[""nature"", ""mountain"", ""adventure""]",,,
242,tour,115,Tour Tân Trào – ATK Tuyên Quang 1 Ngày,Tuyên Quang,21.63921000,105.29254000,90000.00,"[""historical"", ""culture"", ""pickup"", ""professional_guide"", ""hotel"", ""breakfast"", ""meals"", ""lunch"", ""dinner"", ""entrance_fees"", ""activities""]",,,easy,group,,,"[""historical"", ""culture""]",,,
243,tour,116,Tour khám phá Vĩnh Long 1 Ngày,Vĩnh Long,10.24475000,105.96444400,115494.00,"[""culture"", ""nature"", ""pickup"", ""guide"", ""hotel"", ""meals"", ""transport""]",,,easy,group,,,"[""culture"", ""nature""]",,,
244,tour,117,Tour sinh thái Vĩnh Long 2 Ngày,Vĩnh Long,10.21500000,105.92600000,180005.00,"[""nature"", ""adventure"", ""guide"", ""transport"", ""hotel"", ""meals"", ""transport""]",,,moderate,group,,,"[""nature"", ""adventure""]",,,
245,tour,118,Tour Vĩnh Phúc 1 Ngày,Vĩnh Phúc,21.30800000,105.59800000,133544.00,"[""culture"", ""historical"", ""guide"", ""pickup"", ""hotel"", ""meals"", ""transport""]",,,easy,group,,,"[""culture"", ""historical""]",,,
246,tour,119,Tour sinh thái Vĩnh Phúc 2 Ngày,Vĩnh Phúc,21.44900000,105.60900000,217707.00,"[""nature"", ""adventure"", ""guide"", ""transport"", ""hotel"", ""meals"", ""transport""]",,,moderate,group,,,"[""nature"", ""adventure""]",,,
247,tour,120,Tour Yên Bái 1 Ngày,Yên Bái,21.69800000,104.89000000,97904.00,"[""culture"", ""nature"", ""guide"", ""pickup"", ""hotel"", ""meals"", ""transport""]",,,easy,group,,,"[""culture"", ""nature""]",,,
248,tour,121,Tour sinh thái Yên Bái 3 Ngày,Yên Bái,21.67500000,104.88700000,96397.00,"[""nature"", ""adventure"", ""guide"", ""transport"", ""hotel"", ""meals"", ""transport""]",,,moderate,group,,,"[""nature"", ""adventure""]",,,
249,tour,122,Tour Đồng Nai – Thác Giang Điền – Vườn Quốc Gia Cát Tiên 2 Ngày,Đồng Nai,10.93800000,106.82500000,180000.00,"[""nature"", ""adventure"", ""wildlife"", ""pickup"", ""professional_guide"", ""hotel"", ""meals"", ""transport""]",,,moderate,group,,,"[""nature"", ""adventure"", ""wildlife""]",,,
250,tour,123,Tour Đồng Nai – Hồ Trị An – Làng Bưởi Tân Triều 1 Ngày,Đồng Nai,11.01000000,107.00000000,95000.00,"[""nature"", ""food"", ""culture"", ""pickup"", ""professional_guide"", ""hotel"", ""meals"", ""transport""]",,,easy,group,,,"[""nature"", ""food"", ""culture""]",,,
251,tour,124,Tour Đồng Tháp – Làng Hoa Sa Đéc – Tràm Chim 2 Ngày,Đồng Tháp,10.24000000,105.74300000,200000.00,"[""nature"", ""culture"", ""photography"", ""pickup"", ""professional_guide"", ""hotel"", ""meals"", ""transport""]",,,moderate,group,,,"[""nature"", ""culture"", ""photography""]",,,
252,tour,125,Tour Đồng Tháp – Sa Đéc – Cao Lãnh 1 Ngày,Đồng Tháp,10.35000000,105.65000000,120000.00,"[""nature"", ""food"", ""culture"", ""pickup"", ""professional_guide"", ""hotel"", ""meals"", ""transport""]",,,easy,group,,,"[""nature"", ""food"", ""culture""]",,,
253,tour,126,Tour Gia Lai – Biển Hồ Pleiku – Thác Phú Cường 3 Ngày,Gia Lai,13.98300000,108.00000000,220000.00,"[""nature"", ""culture"", ""adventure"", ""pickup"", ""professional_guide"", ""hotel"", ""meals"", ""transport""]",,,hard,group,,,"[""nature"", ""culture"", ""adventure""]",,,
254,tour,127,Tour Gia Lai – Kon Tum – Chư Mom Ray 2 Ngày,Gia Lai,14.00000000,107.90000000,185000.00,"[""nature"", ""culture"", ""adventure"", ""pickup"", ""professional_guide"", ""hotel"", ""meals"", ""transport""]",,,moderate,group,,,"[""nature"", ""culture"", ""adventure""]",,,
1,hotel,1,Riverside Boutique Hotel,An Giang,10.68473694,105.07330460,200000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",3,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
2,hotel,5,An Giang Riverside Hotel,An Giang,10.68473694,105.07330460,786500.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
3,hotel,6,Boutique An Giang,An Giang,10.68250000,105.07400000,1234500.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
4,hotel,7,Vũng Tàu Seaside Hotel,Bà Rịa - Vũng Tàu,10.58000000,107.10000000,954000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
5,hotel,8,Boutique Vũng Tàu,Bà Rịa - Vũng Tàu,10.58300000,107.10200000,1100000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
6,hotel,9,Bắc Giang Central Hotel,Bắc Giang,21.29000000,106.20000000,650000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",3,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
7,hotel,10,Boutique Bắc Giang,Bắc Giang,21.29300000,106.20300000,1400000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
8,hotel,11,Mountain View Hotel Bắc Kạn,Bắc Kạn,22.15123456,105.83765432,666320.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
9,hotel,12,Lakeside Resort Bắc Kạn,Bắc Kạn,22.20012345,105.80098765,712228.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
10,hotel,13,Seaside Hotel Bạc Liêu,Bạc Liêu,9.29123456,105.72098765,1035453.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
11,hotel,14,City Center Hotel Bạc Liêu,Bạc Liêu,9.29012345,105.73087654,763561.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",3,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
12,hotel,15,Royal Palace Hotel Bắc Ninh,Bắc Ninh,21.13678901,106.07234567,688579.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
13,hotel,16,Green Garden Hotel Bắc Ninh,Bắc Ninh,21.15098765,106.07012345,710969.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",3,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
14,hotel,17,Mekong Riverside Hotel,Bến Tre,10.12345678,106.12345678,811195.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
15,hotel,18,Bến Tre Riverside Retreat,Bến Tre,10.23456789,106.23456789,513988.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",3,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
16,hotel,19,Bình Định Beach Resort,Bình Định,13.56789012,109.56789012,965018.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
17,hotel,20,Quy Nhơn Riverside Hotel,Bình Định,13.67890123,109.67890123,1209466.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
18,hotel,21,Bình Dương City Hotel,Bình Dương,11.12345678,106.12345678,794697.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
19,hotel,22,Eco Bình Dương Resort,Bình Dương,11.23456789,106.23456789,714055.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",3,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
20,hotel,23,Green Palm Resort Bình Phước,Bình Phước,11.54000000,106.80000000,823000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",4,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
21,hotel,24,Sunset Hotel Bình Phước,Bình Phước,11.55000000,106.81000000,965000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
22,hotel,25,Ocean View Resort Bình Thuận,Bình Thuận,10.93333333,108.10000000,1120000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",5,resort,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
23,hotel,26,Sunrise Hotel Bình Thuận,Bình Thuận,10.95000000,108.12000000,780000.00,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",3,hotel,,,,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 34, 32, 30, 28, 26, 24, 22, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]",,,,
